sample_id,tibetan_audio,chinese_text,tibetan_text
L_F_0_13_211,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_211.wav,在钻井资源能力方面达到世界先进水平。,སྣུམ་ཁྲོན་བརྐོ་བའི་ཐོན་ཁུངས་ནུས་པའི་ཐད་འཛམ་གླིང་གི་སྔོན་ཐོན་ཆུ་ཚད་དུ་སླེབས་ཡོད།
L_F_0_13_044,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_044.wav,帐篷教室里高考前的复习,རས་གུར་སློབ་ཁང་ནང་མཐོ་རྒྱུགས་སྔོན་གྱི་བསྐྱར་སྦྱོང་།
L_F_0_05_092,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_092.wav,乡城县各寺庙负责人和僧尼，,ཆ་ཕྲེང་རྫོང་གི་དགོན་སྡེ་སོ་སོའི་འགན་ཁུར་མི་སྣ་དང་གྲྭ་བཙུན།
maqufc-077,./TCST/wav/Amdo/maqufc/maqufc_077.wav,黄河流域所有省区都要把黄河流域生态作为发展蓝图、高质量发展的根基来推进，绝不允许做违背黄河流域生态保护的事情。,རྨ་ཆུ་འབབ་རྒྱུན་གྱི་ཞིང་ཆེན་དང་ས་ཁོངས་ཚང་མས་རྨ་ཆུ་འབབ་རྒྱུན་གྱི་སྐྱེ་ཁམས་ནི་འཕེལ་རྒྱས་ཀྱི་འཆར་གཞི་དང་།སྤུས་ཚད་མཐོན་པོའི་འཕེལ་རྒྱས་ཀྱི་གཞི་རྩར་བཟུང་ནས་སྐུལ་འདེད་གཏོང་དགོས་པ་ལས།རྨ་ཆུ་འབབ་རྒྱུན་གྱི་སྐྱེ་ཁམས་སྲུང་སྐྱོང་དང་འགལ་བའི་བྱ་བ་གཏན་ནས་བསྒྲུབ་མི་ཆོག 
L_F_0_02_109,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_109.wav,塔吉克斯坦下议院选举投票开始。,ཐཱ་ཅི་ཁི་སི་ཐན་གྲོས་ཁང་ཞོལ་མའི་འདེམ་བསྐོའི་འདེམ་ཤོག་འཕེན་མགོ་བརྩམས་པ།
f58-La68_49,./TCST/wav/U-Tsang/f58-La68/f58-La68_49.wav,根本改变了社会制度。,སྤྱི་ཚོགས་ལམ་ལུགས་རྩ་བ་ནས་བརྗེས་པ།
L_F_0_02_025,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_025.wav,松赞林寺举行传法会,སྲོང་བཙན་གླིང་དགོན་པས་སྨོན་ལམ་ཆེན་མོའི་འདུ་ཚོགས་བསྡུས་པ།
f21-La41_219,./TCST/wav/U-Tsang/f21-La41/f21-La41_219.wav,在党中央的正确领导下，,ཏང་ཀྲུང་དབྱང་གི་འགོ་ཁྲིད་ཡང་དག་པའི་འོག།
maqufa-091,./TCST/wav/Amdo/maqufa/maqufa_091.wav,建设教育强国是全面建设现代化强国的战略指引,སློབ་གསོའི་སྟོབས་ལྡན་རྒྱལ་ཁབ་འཛུགས་སྐྲུན་བྱ་རྒྱུ་ནི་ཕྱོགས་ཡོངས་ནས་དེང་རབས་ཅན་གྱི་སྟོབས་ལྡན་རྒྱལ་ཁབ་འཛུགས་སྐྲུན་བྱེད་པའི་འཐབ་ཇུས་ཀྱི་ཁྲིད་སྟོན་དང་། 
bodkb-191,./TCST/wav/Kham/bodkb/bodkb_191.wav,这帽子是谁的,འདི་ཞྭ་མགོ་སུས་རྒྱུའི་རེད།
f6-La11_271,./TCST/wav/U-Tsang/f6-La11/f6-La11_271.wav,本届政府实行科学民主决策。,སྐབས་འདིའི་སྲིད་གཞུང་གིས་ཚན་རིག་དང་མཐུན་པའི་དམངས་གཙོས་ཇུས་ཐག་གཅོད་པ་ལག་བསྟར་བྱས།
m25-La28_154,./TCST/wav/U-Tsang/m25-La28/m25-La28_154.wav,生殖器外的皮肤肿大是由于淋巴管慢性炎症引起的。,སྐྱེ་འཕེལ་མ་ལག་གི་ཕྱིའི་སྐྱི་མོ་སྐྲངས་པ་ནི་རྨེན་རུལ་སྦུབས་ཀྱི་དལ་བའི་རང་བཞིན་གྱི་གཉན་ཚད་བྱུང་བ་ཡིན།
m20-La40_385,./TCST/wav/U-Tsang/m20-La40/m20-La40_385.wav,他不想说啥，我的决定无关紧要。,ཁོང་ལ་ཅི་ཡང་གསུངས་འདོད་མི་འདུག་ངའི་ཐག་བཅད་པ་ལ་གནད་འགག་ཅུང་ཆེ།
L_F_0_02_036,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_036.wav,丰富干部业余生活，,ལས་བྱེད་པའི་ལས་གསེང་གི་འཚོ་བ་ཕུན་སུམ་ཇེ་ཚོགས་སུ་བཏང་སྟེ།
L_M_0_13_080,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_080.wav,近几年得到了迅速的发展。,ཉེ་བའི་ལོ་འགའི་ནང་དུ་མགྱོགས་མྱུར་ངང་འཕེལ་རྒྱས་བྱུང་བ་དང་།
L_M_0_06_130,./TCST/wav/U-Tsang/L_M_0_06/L_M_0_06_130.wav,采取促进措施，推进信用环境建设。,སྐུལ་སྤེལ་གྱི་བྱེད་ཐབས་སྤྱད་དེ་ཡིད་རྟོན་ཁོར་ཡུག་འཛུགས་སྐྲུན་བྱེད་པར་སྐུལ་འདེད་དང་།
L_M_0_10_072,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_072.wav,继续扩大家电下乡范围。,མུ་མཐུད་དུ་ཁྱིམ་སྤྱོད་གློག་ཆས་གཞི་རིམ་དུ་སྐྱེལ་པའི་ཁྱབས་ཁོངས་རྒྱ་བསྐྱེད་དང་།
f21-La41_163,./TCST/wav/U-Tsang/f21-La41/f21-La41_163.wav,逐步实现资本项目可兑换。,མ་རྩའི་རྣམ་གྲངས་བརྗེ་རེས་བྱས་ཆོག་པ་རིམ་བཞིན་མངོན་འགྱུར་ཡོང་བ་བྱ་དགོས།
f21-La41_339,./TCST/wav/U-Tsang/f21-La41/f21-La41_339.wav,告诉他我每四小时吃一次药。,ཁོང་ལ་ང་ཆུ་ཚོད་བཞི་ལ་སྨན་ཐེངས་རེ་ཟ་དགོས་ཞེས་བཤད་དགོས།
L_M_0_18_032,./TCST/wav/U-Tsang/L_M_0_18/L_M_0_18_032.wav,向在座学生了解西藏的历史和发展成就，,དེར་བཞུགས་སློབ་མ་རྣམས་ལ་བོད་ལྗོངས་ཀྱི་ལོ་རྒྱུས་དང་འཕེལ་རྒྱས་གྲུབ་འབྲས།
L_M_0_20_317,./TCST/wav/U-Tsang/L_M_0_20/L_M_0_20_317.wav,所有进入美国境内的航班都将执行。,ཨ་མེ་རི་ཁའི་མངའ་ཁོངས་སུ་ཡོང་བའི་གནམ་གྲུ་ཚང་མར་ལག་བསྟར་བྱེད་རྒྱུ་རེད།
L_F_0_02_152,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_152.wav,崔玉莹在拉萨会见法国记者团,ཚུའེ་ཡུས་ཡིང་གིས་ལྷ་སར་ཧྥ་རན་སིའི་གསར་འགོད་པའི་ཚོགས་པ་དང་མཇལ་འཕྲད་གནང་བ།
L_F_0_05_006,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_006.wav,在那个城市发生了多次囚犯越狱的事件。,གྲོང་ཁྱེར་དེ་ནས་བཙོན་མ་བཙོན་ཁང་ལས་བྲོས་པའི་དོན་རྐྱེན་ཐེངས་མང་བྱུང་།
f71-La16_41,./TCST/wav/U-Tsang/f71-La16/f71-La16_41.wav,或者提供格式条款一方免除其责任,ཡང་ན་ཚད་ལྡན་རྣམ་གཞག་གི་དོན་ཚན་འདོན་སྤྲོད་བྱེད་མཁན་ཕྱོགས་གཅིག་གིས་རང་གི་འགན་འཁྲི་མེད་པར་བཟོས་པ།
L_M_0_20_287,./TCST/wav/U-Tsang/L_M_0_20/L_M_0_20_287.wav,陈本磊正在对藏族群众进行针灸疗法治疗。,ཁྲེང་པུན་ལུའེ་ཡིས་བོད་རིགས་མང་ཚོགས་ལ་ཁབ་བཙའི་གསོ་ཐབས་སྤྱད་ནས་སྨན་བཅོས་བྱེད་བཞིན་པ།
L_M_0_10_239,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_239.wav,红衫军侵入泰国国会。,ལྭ་དམར་དམག་ཐེ་གོའི་རྒྱལ་ཚོགས་ར་བའི་ནང་བཙན་ཤོར་བྱས་པ།
L_F_0_13_099,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_099.wav,拉萨进入雨季的气候条件已经成熟。,ལྷ་ས་ཉིད་ཆར་དུས་སུ་སླེབས་པའི་གནམ་གཤིས་ཀྱི་ཆ་རྐྱེན་ཡོངས་སུ་འཛོམས་འདུག
bodwz-166,./TCST/wav/U-Tsang/bodwz/bodwz_166.wav,能不能借一下眼镜布,མིག་ཤེལ་ཕྱིས་ཡས་རས་ཤིག་གཡར་ན་འགྲིག་གི་རེད་པས།
L_M_0_13_117,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_117.wav,卡塔尔称法国需要增加能源领域的投资。,ཁཱ་ཐཱ་ཨར་གྱིས་ཧྥ་རན་སིའི་ནུས་ཁུངས་ཁྱབ་ཁོངས་ཀྱི་དངུལ་གཏོང་ཇེ་མང་དུ་གཏོང་དགོས་ཟེར།
maqufc-102,./TCST/wav/Amdo/maqufc/maqufc_102.wav,——习近平总书记2020年9月11日在科学家座谈会上的讲话,—སྤྱི་ཁྱབ་ཧྲུའུ་ཅི་ཞི་ཅིན་ཕིང་གིས་2020ལོའི་ཟླ་9བའི་ཚེས་11ཉིན་ཚན་རིག་པའི་བཞུགས་མོལ་ཚོགས་འདུའི་ཐོག་ནས་གསུངས།
cuoxiang-070,./TCST/wav/U-Tsang/cuoxiang/cuoxiang_070.wav,那么，慢慢走啊！,ཨ་ནི། ག་ལེར་རྒྱུག་ཨ།
f58-La68_23,./TCST/wav/U-Tsang/f58-La68/f58-La68_23.wav,是在以后的一定原因下发生的。,རྗེས་ཕྱོགས་ཀྱི་རྒྱུ་རྐྱེན་ངེས་ཅན་ཞིག་གི་འོག་ཏུ་བྱུང་བ་རེད།
L_F_0_05_322,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_322.wav,周永康召开政法宣传工作座谈会。,ཀྲིག་ཡུང་ཁང་གིས་སྲིད་ཁྲིམས་དྲིལ་སྒྲོག་བྱ་བའི་བཞུགས་མོལ་ཚོགས་འདུ་བསྡུས།
L_F_0_13_061,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_061.wav,从你身上可以看出一个共产党员的美德。,ཁྱོད་ཀྱི་ལུས་སྟེང་ནས་གུང་ཁྲན་ཏང་ཡོན་ཞིག་གི་སྤྱོད་བཟང་ཤེས་ཐུབ།
m20-La40_197,./TCST/wav/U-Tsang/m20-La40/m20-La40_197.wav,全方位外交取得重大进展。,གང་ས་ཅི་ཐད་ནས་ཕྱི་ཕྱོགས་དང་འབྲེལ་བ་བྱེད་པར་འཕེལ་རྒྱས་་གལ་ཆེན་བྱུང་།
L_M_0_18_130,./TCST/wav/U-Tsang/L_M_0_18/L_M_0_18_130.wav,美利坚合众国将向吉尔吉斯斯坦提供援助,ཨ་མེ་རི་ཁ་རྒྱལ་ཁབ་ཀྱིས་ཅིར་ཅི་སི་སི་ཐན་ལ་རོགས་སྐྱོར་བྱེད་རྒྱུ་ཡིན་པ།
L_M_0_20_367,./TCST/wav/U-Tsang/L_M_0_20/L_M_0_20_367.wav,利用卫星数据制作相关数据；,སྲུང་སྐར་གྱི་གྲངས་གཞི་བཅས་ལ་བརྟེན་ནས་འབྲེལ་ཡོད་གྲངས་འཛིན་བཟོ་བ་དང་།
f21-La41_302,./TCST/wav/U-Tsang/f21-La41/f21-La41_302.wav,我很想去商店，因为我需要买一些衬衫。,ང་ཚོང་ཁང་ལ་འགྲོ་འདོད་ཆེ་རྒྱུ་མཚན་ནི་ང་ལ་སྟོད་ཐུང་ཁ་ཤས་ཉོ་དགོས།
maqufc-055,./TCST/wav/Amdo/maqufc/maqufc_055.wav,第一类（7组）为20000元，其中血液透析为60000元，第二类（15组）为10000元，其中异丙醇尿苯丙酮尿症为14000元。,རིགས་དང་པོར་（སྐོར་7）སྒོར་20000ཡིན་པ་དང་།དེའི་ཁྲོད་དུ་ཁྲག་རྒྱུན་སིམ་དབྱེ་སྒོར་60000ཡིན། རིགས་གཉིས་པར（སྐོར་15）སྒོར་10000ཡིན།དེ་ལས་苯丙酮尿症པིན་ག་ཐུང་གཅིན་ནད་སྒོར་14000ཡིན།
L_F_0_05_068,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_068.wav,青海省政府副省长张光荣致辞。,མཚོ་སྔོན་ཞིང་ཆེན་སྲིད་གཞུང་གི་ཧྲིན་ཀྲང་གཞོན་ཀྲང་གོང་རོང་གིས་ཤིས་ཚིག་ཕུལ་བ་དང་།
f58-La68_192,./TCST/wav/U-Tsang/f58-La68/f58-La68_192.wav,符合中国人民的根本利益。,ཀྲུང་གོའི་མི་དམངས་ཀྱི་རྩ་བའི་ཁེ་ཕན་དང་མཐུན།
f71-La16_396,./TCST/wav/U-Tsang/f71-La16/f71-La16_396.wav,格桑，你是学生吗？,སྐལ་བཟང་ལགས།ཁྱེད་རང་སློབ་ཕྲུག་ཡིན་པས།
maqufc-145,./TCST/wav/Amdo/maqufc/maqufc_145.wav,努力通过全面深化改革开放从总体上实现经济运行优化，,ཕྱོགས་ཡོངས་ནས་བཅོས་བསྒྱུར་སྒོ་འབྱེད་གཏིང་ཟབ་བརྒྱུད་སྤྱིའི་ཆ་ནས་དཔལ་འབྱོར་འཁོར་རྒྱུག་ལེགས་འགྱུར་མངོན་འགྱུར་ཡོང་བར་ཧུར་ཐག་དང་།
L_M_0_06_225,./TCST/wav/U-Tsang/L_M_0_06/L_M_0_06_225.wav,如果以色列愿意与巴勒斯坦谈判。,གལ་ཏེ་དབྱི་སི་རལ་གྱིས་ཕཱ་ལེ་སི་ཐན་བར་གྲོས་མོལ་བྱེད་འདོད་ཡོད་ན།
m25-La28_204,./TCST/wav/U-Tsang/m25-La28/m25-La28_204.wav,坚决抵制淫秽音像和书刊的毒害。,ཆགས་སྲེད་སྐོར་གྱི་སྒྲ་བརྙན་དང་དཔེ་ཆའི་གནོད་སྐྱོན་ལ་སེམས་ཐག་བཅད་ནས་བཀག་འགོག་བྱེད་པ།
m25-La28_190,./TCST/wav/U-Tsang/m25-La28/m25-La28_190.wav,同样地，在不同的生物中，虽然发生了就机能来说是相同的器官，,དེ་བཞིན་དུ་སྐྱེ་དངོས་མི་འདྲ་བའི་ནང་ནུས་རྩལ་ལ་མཚོན་ན་གཅིག་མཚུངས་ཡིན་པའི་དབང་པོ་ཐོན་ནའང་།
m25-La28_231,./TCST/wav/U-Tsang/m25-La28/m25-La28_231.wav,采取群众喜闻乐见、易于接受的宣传方式，,མང་ཚོགས་ལྟ་འདོད་ཉན་འདོད་ཆེ་ཞིང་དང་ལེན་བྱེད་སླ་བའི་དྲིལ་བསྒྲགས་བྱེད་སྟངས་ལ་བརྟེན་ནས།
L_M_0_18_071,./TCST/wav/U-Tsang/L_M_0_18/L_M_0_18_071.wav,举办育苗等技术人员培训班。,མྱུ་གུ་གསོ་ཐབས་སོགས་ཀྱི་ལག་རྩལ་བའི་གསོ་སྦྱོང་འཛིན་གྲྭ་བསྒྲུབས་པར།
f71-La16_211,./TCST/wav/U-Tsang/f71-La16/f71-La16_211.wav,蔡丽慧第一次来到佛光之家。,ཚེ་ལུས་ཧའེ་ནི་སངས་རྒྱས་ཀྱི་བྱིན་གྱིས་བརླབས་པའི་ཁྱིམ་ཚང་དུ་ཐེངས་དང་པོར་ཡོང་བ་ཡིན།
f58-La68_260,./TCST/wav/U-Tsang/f58-La68/f58-La68_260.wav,请结合实际情况贯彻执行。,དོན་དངོས་ཀྱི་གནས་ཚུལ་དང་བསྟུན་ཏེ་ལག་བསྟར་བྱ་དགོས།
L_M_0_10_008,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_008.wav,壤塘县的耕作技术人员给农民传授春播秘诀。,འཛམ་ཐང་རྫོང་གི་རྨོ་འདེབས་ལག་རྩལ་མི་སྣས་ཞིང་བར་དཔྱིད་འདེབས་ཀྱི་མན་ངག་གནང་བ།
f6-La11_312,./TCST/wav/U-Tsang/f6-La11/f6-La11_312.wav,我得吃饱了，该去上学了。,ང་བགྲོད་ཁོག་རྒྱག་སོང་།གདའ་སློབ་གྲྭར་འགྲོ་རན་སོང་།
L_M_0_18_201,./TCST/wav/U-Tsang/L_M_0_18/L_M_0_18_201.wav,增强相互的政治互信。,ཕན་ཚུན་གྱི་ཆབ་སྲིད་ཐད་ཀྱི་ཡིད་ཆེས་ཇེ་དྲག་ཏུ་གཏོང་དགོས་པ་དང་།
